surface,molecule,functional,system,site,retry,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,complex_status,poscar_sha256,selected
Ag100,CH3,pbe,CH3_Ag100,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.83899986,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Ag100/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ag100/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3/PBE,-110.15571116,-90.12407184,-18.19263946,1000,500,converged,4e49e2fe7c10f952976426783658b45b71586dcae858a2a8a9a92f51216a97ed,true
Ir110,acetaldehyde,beef_vdw,CH3CHO_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.90172076,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/beef_vdw,-147.02774505,-111.25249754,-34.87352675,1000,500,converged,f01f065a0a0f592721fe18b30b4bd056c6e053a002d320068331acd725bf687d,true
Ir110,acetaldehyde,pbe,CH3CHO_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.7045846,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/PBE,-225.60678618,-185.79278571,-39.10941587,1000,500,converged,f01f065a0a0f592721fe18b30b4bd056c6e053a002d320068331acd725bf687d,true
Ir110,acetaldehyde,pbe_d3,CH3CHO_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.98990775,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/PBE_D3,-235.26639425,-195.1382215,-39.138265,1000,500,converged,f01f065a0a0f592721fe18b30b4bd056c6e053a002d320068331acd725bf687d,true
Ir110,acetaldehyde,r2scan,CH3CHO_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.76953598,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/r2scan,-1271.12106862,-1228.67675167,-41.67478097,1000,500,converged,f01f065a0a0f592721fe18b30b4bd056c6e053a002d320068331acd725bf687d,true
Ir110,acetic_acid,beef_vdw,CH3COOH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.01664711,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3COOH/beef_vdw,-152.84748175,-111.25249754,-40.5783371,1000,500,converged,874cf47bc346ec6b583dd4fa6a5fbe4443dbb0496cf6c21cd640a17813911598,true
Ir110,acetic_acid,r2scan,CH3COOH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.85642516,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3COOH/r2scan,-1279.88368017,-1228.67675167,-50.35050334,1000,500,converged,874cf47bc346ec6b583dd4fa6a5fbe4443dbb0496cf6c21cd640a17813911598,true
Ir110,ethane,beef_vdw,C2H6_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.36680554,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/beef_vdw,-149.84853372,-111.25249754,-38.22923064,1000,500,converged,f3d587fb770aca43d363c53531ae5d1ef1c9121bbbf6aa5ccc32e858dd8c66d4,true
Ir110,ethane,pbe,C2H6_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.02136002,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/PBE,-226.31376252,-185.79278571,-40.49961679,1000,500,converged,f3d587fb770aca43d363c53531ae5d1ef1c9121bbbf6aa5ccc32e858dd8c66d4,true
Ir110,ethane,pbe_d3,C2H6_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.37265304,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/PBE_D3,-236.03694913,-195.1382215,-40.52607459,1000,500,converged,f3d587fb770aca43d363c53531ae5d1ef1c9121bbbf6aa5ccc32e858dd8c66d4,true
Ir110,ethane,r2scan,C2H6_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.11159803,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/r2scan,-1271.04404553,-1228.67675167,-42.25569583,1000,500,converged,f3d587fb770aca43d363c53531ae5d1ef1c9121bbbf6aa5ccc32e858dd8c66d4,true
Ir110,ethanol,beef_vdw,CH3CH2OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.94306851,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/beef_vdw,-154.94578153,-111.25249754,-42.75021548,1000,500,converged,3fd5adf10c754700c1a8491fbe4143b0c5f17a5f4dc380fdd45801a10b42254d,true
Ir110,ethanol,pbe,CH3CH2OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.63087128,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/PBE,-233.2995194,-185.79278571,-46.87586241,1000,500,converged,3fd5adf10c754700c1a8491fbe4143b0c5f17a5f4dc380fdd45801a10b42254d,true
Ir110,ethanol,pbe_d3,CH3CH2OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.09495918,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/PBE_D3,-243.15614496,-195.1382215,-46.92296428,1000,500,converged,3fd5adf10c754700c1a8491fbe4143b0c5f17a5f4dc380fdd45801a10b42254d,true
Ir110,ethanol,r2scan,CH3CH2OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.74324792,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/r2scan,-1279.05959217,-1228.67675167,-49.63959258,1000,500,converged,3fd5adf10c754700c1a8491fbe4143b0c5f17a5f4dc380fdd45801a10b42254d,true
Ir110,ethene,beef_vdw,C2H4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.72489856,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/beef_vdw,-142.55906256,-111.25249754,-29.58166646,1000,500,converged,f2b578d9a9b5a2c842ca9bc8540cb4758c8661e5539170f2e463b70330c8429d,true
Ir110,ethene,pbe,C2H4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.60123354,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/PBE,-219.36466325,-185.79278571,-31.970644,1000,500,converged,f2b578d9a9b5a2c842ca9bc8540cb4758c8661e5539170f2e463b70330c8429d,true
Ir110,ethene,pbe_d3,C2H4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-2.00771159,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/PBE_D3,-229.12912269,-195.1382215,-31.9831896,1000,500,converged,f2b578d9a9b5a2c842ca9bc8540cb4758c8661e5539170f2e463b70330c8429d,true
Ir110,ethene,r2scan,C2H4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.70577094,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/r2scan,-1263.93108137,-1228.67675167,-33.54855876,1000,500,converged,f2b578d9a9b5a2c842ca9bc8540cb4758c8661e5539170f2e463b70330c8429d,true
Ir110,methane,beef_vdw,CH4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.19827344,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH4/beef_vdw,-134.43650699,-111.25249754,-22.98573601,1000,500,converged,e4e085b7dcda9549a889a2106e2c98afd293f4c0809b653988cc1fa6235e1173,true
Ir110,methane,pbe,CH4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,0.02473465,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH4/PBE,-209.80365438,-185.79278571,-24.03560332,1000,500,converged,e4e085b7dcda9549a889a2106e2c98afd293f4c0809b653988cc1fa6235e1173,true
Ir110,methane,pbe_d3,CH4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15448124,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH4/PBE_D3,-219.33033863,-195.1382215,-24.03763589,1000,500,converged,e4e085b7dcda9549a889a2106e2c98afd293f4c0809b653988cc1fa6235e1173,true
Ir110,methane,r2scan,CH4_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.01482713,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH4/r2scan,-1253.67948197,-1228.67675167,-24.98790317,1000,500,converged,e4e085b7dcda9549a889a2106e2c98afd293f4c0809b653988cc1fa6235e1173,true
Ir110,methanol,beef_vdw,CH3OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.81303628,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir110/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OH/beef_vdw,-139.35958017,-111.25249754,-27.29404635,1000,500,converged,1760cb9cd8dd0df64e5a2c51fda21d4c1e7c83bcdf46917b0c7c0034820001f6,true
Ir110,methanol,pbe,CH3OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.60744007,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir110/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OH/PBE,-216.60879813,-185.79278571,-30.20857235,1000,500,converged,1760cb9cd8dd0df64e5a2c51fda21d4c1e7c83bcdf46917b0c7c0034820001f6,true
Ir110,methanol,pbe_d3,CH3OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.95409422,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir110/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OH/PBE_D3,-226.31594105,-195.1382215,-30.22362533,1000,500,converged,1760cb9cd8dd0df64e5a2c51fda21d4c1e7c83bcdf46917b0c7c0034820001f6,true
Ir110,methanol,r2scan,CH3OH_Ir110,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.67609826,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir110/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir110/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OH/r2scan,-1261.48937847,-1228.67675167,-32.13652854,1000,500,converged,1760cb9cd8dd0df64e5a2c51fda21d4c1e7c83bcdf46917b0c7c0034820001f6,true
Ir111,CH3,beef_vdw,CH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.90929114,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3/beef_vdw,-358.51384824,-339.48696992,-17.11758718,1000,500,converged,938987643ac41fe15d084a03aee83b8f7ddb192b3135c4b128380c780b1d38e6,true
Ir111,CH3,pbe,CH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.79643634,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Ir111/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3/PBE,-558.3010187,-538.3119429,-18.19263946,1000,500,converged,938987643ac41fe15d084a03aee83b8f7ddb192b3135c4b128380c780b1d38e6,true
Ir111,CH3,pbe_d3,CH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.90996866,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Ir111/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3/PBE_D3,-590.88716175,-570.78304395,-18.19414914,1000,500,converged,938987643ac41fe15d084a03aee83b8f7ddb192b3135c4b128380c780b1d38e6,true
Ir111,CH3,r2scan,CH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-1.60703633,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3/r2scan,-3341.52104628,-3320.68314209,-19.23086786,1000,500,converged,938987643ac41fe15d084a03aee83b8f7ddb192b3135c4b128380c780b1d38e6,true
Ir111,DME,beef_vdw,CH3OCH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.58705258,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OCH3/beef_vdw,-382.36715179,-339.48696992,-42.29312929,1000,500,converged,087a1f19fa07298ba9145a269cb8c3df827b2a74096e78d9b1f11e57ae636ba4,true
Ir111,DME,r2scan,CH3OCH3_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.28281186,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3OCH3/r2scan,-3370.10654322,-3320.68314209,-49.14058927,1000,500,converged,087a1f19fa07298ba9145a269cb8c3df827b2a74096e78d9b1f11e57ae636ba4,true
Ir111,acetaldehyde,beef_vdw,CH3CHO_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.55673326,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/beef_vdw,-374.91722993,-339.48696992,-34.87352675,1000,500,converged,933e3e966820efafe7d572577536927bb5d2bc74835cbd09674682d6f14d9ec0,true
Ir111,acetaldehyde,pbe,CH3CHO_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.30770385,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir111/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/PBE,-577.72906262,-538.3119429,-39.10941587,1000,500,converged,933e3e966820efafe7d572577536927bb5d2bc74835cbd09674682d6f14d9ec0,true
Ir111,acetaldehyde,pbe_d3,CH3CHO_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.47766926,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir111/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/PBE_D3,-610.39897821,-570.78304395,-39.138265,1000,500,converged,933e3e966820efafe7d572577536927bb5d2bc74835cbd09674682d6f14d9ec0,true
Ir111,acetaldehyde,r2scan,CH3CHO_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.35561052,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CHO_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CHO/r2scan,-3362.71353358,-3320.68314209,-41.67478097,1000,500,converged,933e3e966820efafe7d572577536927bb5d2bc74835cbd09674682d6f14d9ec0,true
Ir111,acetic_acid,beef_vdw,CH3COOH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.59820043,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3COOH/beef_vdw,-380.66350745,-339.48696992,-40.5783371,1000,500,converged,86cbaac5f74fe8c0068508ad7b69a9a54edfcaa3a3eddd2bc112c07bc93199e2,true
Ir111,acetic_acid,r2scan,CH3COOH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.40921434,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3COOH_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3COOH/r2scan,-3371.44285977,-3320.68314209,-50.35050334,1000,500,converged,86cbaac5f74fe8c0068508ad7b69a9a54edfcaa3a3eddd2bc112c07bc93199e2,true
Ir111,ethane,beef_vdw,C2H6_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.25091594,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/beef_vdw,-377.9671165,-339.48696992,-38.22923064,1000,500,converged,b61c31d5485e171db3ffd5a54f23297a8bb3954ea0d6ab424d2f82ed1b64ae54,true
Ir111,ethane,pbe,C2H6_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,0.10152203,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir111/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/PBE,-578.71003766,-538.3119429,-40.49961679,1000,500,converged,b61c31d5485e171db3ffd5a54f23297a8bb3954ea0d6ab424d2f82ed1b64ae54,true
Ir111,ethane,pbe_d3,C2H6_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.09655536,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir111/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/PBE_D3,-611.4056739,-570.78304395,-40.52607459,1000,500,converged,b61c31d5485e171db3ffd5a54f23297a8bb3954ea0d6ab424d2f82ed1b64ae54,true
Ir111,ethane,r2scan,C2H6_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,0.15574542,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H6_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H6/r2scan,-3362.7830925,-3320.68314209,-42.25569583,1000,500,converged,b61c31d5485e171db3ffd5a54f23297a8bb3954ea0d6ab424d2f82ed1b64ae54,true
Ir111,ethanol,beef_vdw,CH3CH2OH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.62171747,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/beef_vdw,-382.85890287,-339.48696992,-42.75021548,1000,500,converged,ced2ff6a0fb86bf5d1030845a825a179840d4b4f7ef36620a937b36c311e313d,true
Ir111,ethanol,pbe,CH3CH2OH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.27851533,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir111/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/PBE,-585.46632064,-538.3119429,-46.87586241,1000,500,converged,ced2ff6a0fb86bf5d1030845a825a179840d4b4f7ef36620a937b36c311e313d,true
Ir111,ethanol,pbe_d3,CH3CH2OH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.61807213,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir111/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/PBE_D3,-618.32408036,-570.78304395,-46.92296428,1000,500,converged,ced2ff6a0fb86bf5d1030845a825a179840d4b4f7ef36620a937b36c311e313d,true
Ir111,ethanol,r2scan,CH3CH2OH_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.37808172,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3CH2OH_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH3CH2OH/r2scan,-3370.70081639,-3320.68314209,-49.63959258,1000,500,converged,ced2ff6a0fb86bf5d1030845a825a179840d4b4f7ef36620a937b36c311e313d,true
Ir111,ethene,beef_vdw,C2H4_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.92279659,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/beef_vdw,-369.99143297,-339.48696992,-29.58166646,1000,500,converged,992a5f2cea5f5fa95db78018d8bf266a97106fda1310a672732a7315245a2062,true
Ir111,ethene,pbe,C2H4_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.70634766,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir111/singlepoint/PBE,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/PBE,-570.98893456,-538.3119429,-31.970644,1000,500,converged,992a5f2cea5f5fa95db78018d8bf266a97106fda1310a672732a7315245a2062,true
Ir111,ethene,pbe_d3,C2H4_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.97690933,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir111/singlepoint/PBE_D3,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/PBE_D3,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/PBE_D3,-603.74314288,-570.78304395,-31.9831896,1000,500,converged,992a5f2cea5f5fa95db78018d8bf266a97106fda1310a672732a7315245a2062,true
Ir111,ethene,r2scan,C2H4_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.79731384,/pscratch/sd/j/jcho5/VASP/dft_jobs/C2H4_Ir111/singlepoint/r2scan,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/r2scan,/pscratch/sd/j/jcho5/VASP/vasp_mol/C2H4/r2scan,-3355.02901469,-3320.68314209,-33.54855876,1000,500,converged,992a5f2cea5f5fa95db78018d8bf266a97106fda1310a672732a7315245a2062,true
Ir111,methane,beef_vdw,CH4_Ir111,,false,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15009521,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/singlepoint/beef_vdw,0,/pscratch/sd/j/jcho5/VASP/vasp_slab/Ir111/beef_vdw,/pscratch/sd/j/jcho5/VASP/vasp_mol/CH4/beef_vdw,-362.62280114,-339.48696992,-22.98573601,1000,500,converged,08b9cf4f2f8be2f82ba7284f923d2e355137e1441c6d367fc0a6c33d22cc2c89,true
